album_id,album_popularity
5Bp1EX2ypdFnJ5IUyiRl8w,66
3vi20DRHkqv4HyVg9Rt9wC,74
03nFfkhtHqQZZqprep3G6r,66
4G3BRVsGEpWzUdplFJ1VBl,0
2jGhAyd5RqiFF6MzLvkuxc,31
7eyT6SkFuJyJZ2n2srz7js,21
6tBuval8S4K62Dqs6hD1HH,0
6MmVGJfQDyY7u9iB2kZYIG,0
5WfDyog8yO7ZF8JdJxeZfl,0
6bI4IQKBcLX0KsTjQ9NR97,65
5p9GtQVX2wl3tENRwYr48t,0
2TxHgJFfASAP01RExe8isr,0
01aJOn3j0v2wk9zKeFf1iG,26
5Kl4wtgRETX1aQU5prjKQO,27
7coFHb3mEOx0bRYQTBOoUb,16
3xfNU5A5ZZySISuX587zS5,0
7wpgb25xaBeaNYNwFutigv,20
4fF56KwtoOvsd9uVmlEfxL,34
6bPbKuFNW6Vausf1PExvd9,57
6RFmZLQxcjog55cfLtD2m4,0
40xx4FFeandutDmaK3qEqj,27
1eY0OQek6FHZWiPgJaXAzl,42
2VBcztE58pBKjIDS5oEgFh,60
7IvmRtuLsTlRZhRS6KUQRn,0
6L4gtDcKB0RBRpx2DhHrsQ,49
3lajefIuUk4SfzqVBSJy8p,61
2IB4u7CExI80gM2KbkDtDp,38
4IAMLhL37kMrpByavj25Ne,58
1gN7MUuz99VAKnB58U1aZy,0
621OhgnZJ7Pz8iUazct1In,63
4yE6WFFun0KjJXbdWkoVrp,27
1JNq0YvMfQXORe3OrtEw2F,34
10R8zdN5rOJQGSkXuKuTfb,22
2ECEKA8pstwYJ4jSIdXG31,0
3JhOl3DYQJztgs9IsYwZed,18
0JiPHyEADRGjyZDoTRCxWj,19
6Rf7DjuM5vH2SzNJytE9h4,25
7lZWuo8TFgz5ty8PEWa6SO,37
5gIa8hTQGPwVeNYjDwrraZ,41
4NIsKATEssBSrAl40JlZs5,47
0T4xFSNi3vOmlC4GUXPfIE,41
1PSccFiema0DMZ2nYvfFXH,24
6fjmh1a48Rq1iBFIlTZxwo,30
600ClrWRsAr7jZ0qjaBLHz,50
1kokRXXxrJzhxdMo0vsVDV,60
36nvnnATd0JaiVU4F2w5PI,0
1o0XDWp8dSojoZ7yZh6fgu,27
2MuFOcI1ife385ZHck1iIw,0
6FqNY6WlCSubgwaaa0T5Ni,31
5xtAAHr59ozJ2PQ67utEmi,61
4QODm9H0BLjU241ndsaijd,0
76290XdXVF9rPzGdNRWdCh,80
4YOwzq8v4sZDEnmFxGTIQz,2
5ZushxKenhSV0U3RiLOiKs,5
1fsvlnonD95p6VTEdQ7zJn,43
5Tlv1h0eGzcLuRgMMYDBYQ,0
2gwNU1WsZEOcCSyKHsXKs5,46
4VxyKgulAGSpJwhIJjgiJr,45
4JAS6u01ptnslw1JNIoE70,0
2FttwDzaWVJc4r2g4zGEvy,0
1tq8GCnebAUqcEPHMmS9WD,12
3AmRw6l5o2DP8PWFHczwLn,0
0tz4O30DWP9u9RlTGhnPlR,33
6ak1zm2KoMEhpdsSL4IwBM,38
6za224YThN1XPpTmhIMlZc,0
7xY8UPsO3o2HihEH4paIqS,0
0JlrR1iowueWdyDQGaTnEY,0
4sY0lDHJP3bLCJ3SHSWDi5,38
1AcEefqM581yXb7fo0YFyx,42
1yErp9O73e68rV68RdwwUm,14
1KJr8sqAzVC8mpPcSsptB7,0
7G8WRKX3CMTTNqknR6yr5C,0
03sF86k1s7uKWMBbgMHqAw,0
25mx9iFFL35Z99WrXWeVoH,17
6BcSwoWKyFgB4CoVIYLxac,35
5JhNH2RbvGohbEGsgvH0mF,0
2bgy2Pi2J7jrQVgfkQnb9h,0
5v6VnHvsnu2GnmQmZElrP8,37
6nw5kO6PPxOI2RzuNX7Bya,39
6mNS1Ud3X58uDBksuGAlAQ,53
03HsVVsJiYkq3pbGJYOAPr,0
26fxjOkjJc8rTXAj0Uu8GA,0
3Qb51iMa2qa6WtciJxwd8p,0
6SeOw1xyjKM6CbEstaGzqd,37
363Ry4B833qCspR1gzLv3D,32
5m7zRB3Ei3a8I516Q5DivK,0
3P9Pzn7O4Zsr3tsCSsx7Uk,0
1pJld4hH1xL3ONIlWZEhXw,52
3XEOvW0lWFWplMbxg2B4gG,0
0GwWmKEUgzykmMXPYX93ba,43
2tm3Ht61kqqRZtIYsBjxEj,72
6qk1QAnsqi44UXcB3hf70P,27
0YEH6ciBiMrVM4Rl1R10Wz,38
44EjUl9RPN3ToDyDL72NA4,0
3AXGpbjryKE0DjYXa0O0fp,27
7rQAv5PWyUvYZ2GKfLasmN,17
3GqSdhWjmMypMwPLtzoFYs,65
2H2QcnSuO3EoIw70kmnnr5,3
2H8Mzv6DpIEgPzUGYJSQES,31
4GnTrP3MNkopc3NRopSPGS,39
7t6Pr9lRrhMlAxEt1txMth,26
67H1eyEpDIdwovJiyUvg7Y,13
6jRvDpOc9oi3sjQuoPK7if,40
7kimYKvLC03boI5vUyhhKB,43
1ZHPnMejBXXDIoNIQWf5f0,0
5w27XydFTwAPV5GjsWya37,0
6KJKA9j7EE8xlpizKGGjvE,0
4ReGYpr1tyZy8nscdJCxjf,32
01ewz4ezvpzgz1R1WOetVy,0
4kzoEK2irP3OadlwBZ1GQ2,0
4GrFuXwRmEBJec22p58fsD,68
2hFKBG3uG5kA6dVcH89nul,7
21sofiD2YYtvZmeYKVjPf8,32
3tPGDPk4zOrdlBsuS01jci,0
6XkfgTrHK84NNwjhonpFAX,29
4Mvv9WlJ9EfDFqGdsZhKOk,37
6bj9JFEnqeqLoIwAQoZfXY,35
37pqxCN5TmoEc26GWYvol4,45
7GoZNNb7Yl74fpk8Z6I2cv,62
4Uv86qWpGTxf7fU7lG5X6F,76
0wdROWW17xLBg22vg4UxXO,0
0N6HQ1sWJTf4QJxipeEazS,41
0XsqhKLzKCGw2q0VAT58Xj,27
7rnlxqdiSjjvceJLVMMmmv,19
0kpouDJIuZVrdJAKNmNesA,0
5CxmviZLvgRtZSpdwlOjR5,21
2Y1wI2joGTyFwQKG2dqOmQ,38
53oqFs4q8sfqH6IPiyleEN,65
5asaxnymoPyghtKrUwJrwQ,0
40L9yPrh6yD1ECI3ofNfPc,50
6wi40lIjhukePWyXRKY7qO,54
4UNo1eqCHs5xapq3JPAQgO,23
23nhRNDhIBcwrM3zAOsMO3,18
3qBgkFEj8QHQ29pGq8UC4f,0
1E1eyI5uGllppJZCxNoF9w,0
4aUmoAbT4my3dfPQTYUlOJ,0
2i5ROBOPengrLnTI2f0FBc,9
5BAukn6AWk5tubfqjtN8gd,0
4g1ZRSobMefqF6nelkgibi,83
7rEE5D5xsKP4yGpwXXF7Bl,35
0MF6LefTgS6wAVourTR9dm,15
2w8Wshbp9RCPJdPU1iOpaY,0
41ygM6Q8w9xaOEw2RcA9PG,18
1NqhnYAVqlHuPG2OlgKSZy,0
3jM5wZhO8avRsAnwQoj5g1,0
006xz9d04v6PmBuiwsGrhO,0
5M7vy42j0SLf0wRjnhL6JR,1
6EgsYSfVYAygvcDvC1IO8v,44
26du6obYLeY1vf6xIJ1l0D,58
6idVoBWP2mt1qoMtASm3gc,57
7HrcbV8uyekH9aFkTGdlrc,1
2YBFhPxpd7tFj3kd2I2Fx4,9
0NC1AcoK5y2cBLwzej6tqE,55
0zQleOSgNnH1cd0o4CV7rm,22
3KmUnwACIPjWkoe42ceStQ,21
7HHZgsyVZhSk4qv3hsMxdO,24
64jvb64H3iNncpeLsp2Clp,18
08s1DEHXRWo2g11qiN0AQV,0
4EPQtdq6vvwxuYeQTrwDVY,73
0HDrblLFAsyyytu3xKtbnL,0
7CqQYYERGNSq5xSgTuALLd,0
2dDHUt1lXEpLi4X2i2gAEx,23
76x2nDlvG47Ic33WYI5g2W,25
4aveS935cOYHDIGnb2RT5M,3
6Wsai43KQmmKlN29AWlXFr,0
3i2Ph9CJlR2hRT7YEEJ4L8,14
5rMPWLc4df5rb7AXxko6Fr,0
7IlfSnj2lhOWcwi5bBhgw4,0
7llIrd73aAr91Isw6BodA4,26
73NTEwHNdFDSEhiJAuS1K2,0
72QgaxlIeNeL3puohttzuA,0
5t1Zq3FKJcVUiIiLvWfjTp,36
09AkhNYWocEZWbeYl1YBf7,53
5jgI8Eminx9MmLBontDWq8,58
6CHVguUQo6SITKthJgkrnT,0
4Z8uk6oU3OYptuwV2tGoVO,12
2gF8vemxCNFFMK8CJZ9pP3,0
3y4AaloFccKNLQcZNS9L8c,64
6PodYTnewH2KdvLxaUz9oY,25
0l4z2JbRtpHJwPxkrQ1H1J,0
0CpKwwxcosSey6YRRCXESH,0
5FQ4sOGqRWUA5wO20AwPcO,63
2ezlCEYf5C0DLmAZtiUl49,0
0Q2RruJiJso9K4dPBXqLSU,10
4qq1TfULm2IhoJBJTulj0X,0
52u4anZbHd6UInnmHRFzba,73
3E66MWtdbuBftO1WOB0WOT,24
2gIJO0RLORaeRCT9G1E52V,25
3E4zrrASOUGQxzStyDoabW,14
5ciu3GM6WiMGBOSbQKgc5z,0
1W5YP0TlKjFtb2UZJThLpV,0
7fTeO9yatW5oHOJKKg6FfD,41
28nUWsyczStUhYKXTY1IoW,52
4MoVPs5mVFmZ4N6RmNTFWB,56
4QMKELvG0VNODbiFigj4K9,46
7fHu1FvjaWgF0u2lO1v5q9,27
6benu980FN4ljKWemx6z3g,0
2L2iy4zhRXsmx8rOKMYHRX,30
2RPUtz0BH6L3SMoQ6slT3G,0
00bR0PfkGVAizXpN05DYrs,0
4CGh0wfCdEh3xZVHx8uJK5,46
1CqrY9u8hvBHVbaOWE80Os,10
6FBufWJ6R7sm78mKR17gC9,0
5wkDHBQ8icpjnu2f7hGLs0,0
6byR9CqvWlDFhIQgjkrlF1,0
2R9rEVibO3wDnB950OThmj,37
4v0FSMsulZqfi28KIdwDfb,50
3rqnRIXXZ1FMZu0sUDw0da,27
5LkSXgSE9LOlidoLxnNrg4,30
0fMB7bCMHsuV4JPh7wtYVf,34
462nMAgJr4l14IqVngpOXM,0
5H1GK8PVE1hxmbpV3xobhw,0
2dnCDWsatb4A79qAKEtY5i,0
46EfQrh6YIDNSM1oUmVOv7,30
6uMKb8DaGGTHOjt9lBK7XL,0
4Wwm4xg2748zhYuzDRFTgY,0
5kgYWwewZt8TUxZFWiJlan,0
37phnoxKPcmDZ0rxmC5hZw,26
1OVmooGOQfFB4LVxxKH0D6,26
1txx92eEJCDTtMTAfgVW3B,0
3tMVOtNxL7eZbx6BbMQrpK,0
38uTfIOtaRx5boP7N8Vlwa,0
4FcFSnUhXN8MLoX7CQGdUg,26
5qBZyUnAvmfZLQnuD4Rwa9,22
7HF2XFqOmUAGGnoLwrVXgw,27
3KLLRiCnqYvt78H52TeZ1k,52
09VyQ2zwUx0EBKTJNBUZv1,46
0FgZKfoU2Br5sHOfvZKTI9,67
1JfOpzjBU4zu2bdslhx0fR,0
2uDTi1PlpSpvAv7IRAoAEU,71
5CQ9j5F23rS4IUtj0c5FUD,21
6jiLkuSnhzDvzsHJlweoGh,0
532nyx17juALZHUgA46wly,0
1BXlBg7Rc1qKMG06IJY9A4,45
7pzJo7BRoSanlNNHUWHU0M,0
4FTzWteiP0vCyT9h3dz7G3,2
1mluBZpY3dPg6ooZzb1H3b,0
334X6XoNKUzpAQbm5FPsMh,0
2io9FL9DbX7AtefnQXFTOH,36
3tytjxvis2l9kMtflIwC8B,28
0Q1dWmvA38fwsCgByPsfKC,32
4VvyfrmmI6jUxnPtwbmhqJ,0
1PZpYER88CCkvZXZRPzFIq,0
6qL416Qwj7dF4836BUTdVb,23
4OWI4aH9NFUiZVjryylP4q,11
5ZxSdqLP2yZ05usnK8CFWE,0
0CTMk3XKsfG1LfmKu1KCCA,17
0MtrOkXvjfqZPKw9p4008l,0
1CRY1VK5bl56bEpt0uTijY,13
3YGbro8h0S6KeOfw1uwSpg,12
6FFfQx6c1E4WCKRpnoT7fL,7
4AlpEoX5eyBWaYGBdHU96N,35
4kYeULYvGSPb5igBdYlJ5S,39
1gCBAfrnTTAFRthxRqp0Rj,3
0v1VLjgwVun46wA13DWUJI,14
2QPl6zzolcLtq6Qw3y9TUq,0
0vr7NUVMlclCGG7FtjoOtD,1
50235H1xQYRg7OaeEUc4ta,36
6SyvaSfUfh3zaqhIDhwAUH,23
7oL8vgqkkPnoQSmM3hddni,0
28ma3uJpA9xucrT2IxTjJK,11
3h5a97Q165hNExBkutPTTp,0
7z8FmmBQyaKGjyRfdjHZbt,7
2b2cYFRqeBcRZn5C6kZ7Fw,24
0ZYljH7s6QWxUkjyA7hLKW,35
4t6nPywBxll8V54YGGVB8U,0
3RaACfwYTY9uiDy3VSWLLc,51
3tlDQco8P9HFoR5CRC1BCj,41
4IMFZY59ree679oXQS36xM,42
7eVx4XXwY3KrIPGRrW66UI,0
273eEmF6BiDiIMYKpR59Qu,0
4M6GjdXOyP2mDqAQyd2YOz,0
0gAA09tbZAALAGebq8R3mW,1
1R1U1jFetkBOwuVxZgyocL,30
6q4083Ab6LFVefC6oQMUU3,0
7wkhfu7sSCJX5J7e5cIgEA,35
3Ctdbvbz5CT3HU42RjcoCN,10
5FQn6Ekdt51BqfWE0rBpaV,0
5DVxYboDLgL4zR9aus1buM,0
6EgGBFTnsLi1WZaHDtpeie,2
3NCaaR039Ja15HACg6hay1,0
46sews77v3EoXe6PzYmYdD,29
2oPqwIxdndHglrvfUytp5J,0
0vrKGjXSGcTsxNGxQdXT5p,4
7jvuTIYaBYqbTcLZZwXlIZ,47
2NARgVoFbISFNqQG6vkjk0,0
2cckMutNyENw9bBl2s5sYT,0
3RoWHqAJi5nmpqPyoV1fP9,28
6GnPOzkkAlFUmxrwnp1yjf,32
52KuMdJPXIvwWNN17uYt4E,32
33VFGIVhUuyEMpYUdPyzts,6
1Ht8VIROZYIdOQWQHCQ1b0,22
6NvV7b7nqNyTtwSkney5My,29
52eYeHZoxv2PoDyu2sNc1D,17
3TdQHL32iyoKbGVxk9tlhS,29
6RhSCF1Z3g95Q1rZWqpUdT,62
6DnxZc9FT5qSMKKFDdviO2,0
2BmceJHiy9RTyvaB1IU0P6,45
3zgVBVuG9PBt3qXK03dEjo,22
7xTzWLxrke9SApBsLZ8wfG,26
6igjsbuD9KHXQayKCbvWOr,31
575wbFbWx3ZRnvqr7lTFbR,24
3w2l5mToi2eu6niICtVYhV,21
5EExWVfD5JW4QI95Upzx6v,35
4SCGBO6mCW5KJvprGPOeKx,31
1yixr0hxXd5h9L9nOAMcBP,37
4X2INOotHxkc78QUPY1YGK,0
3qr4pTBWEU1SVf01j6RAx3,62
1xeCT1UZTYtQoOPHemjqyY,41
43EhX5WN9DQr7m1xMYfaLZ,0
4d2oTHRFwGifGFgve7zSGC,56
4AkswLi8Q76CdDouFhIQAr,0
779yRmqI0mXJpdoKtPj9K0,0
6M5exOmvINMpPpailJfe7F,30
21CurAtfqADbbAKaDcsuFL,37
4h8VTuMNCbkG4Zu2FYQsSe,27
6Hw2yQRBCBIqexjV8zD2BU,0
7nXJ5k4XgRj5OLg9m8V3zc,67
7rfpaXxmQG7dnFycZjLae0,59
2zwyBK8ea29FqWuY8IiRJu,66
6p5pW2WwgVECsOhrXPAyhI,68
2haR5qnQopCdVASZ92YTGn,33
6VlkhAo4FIgT7FKBFbhCHm,41
3fzIamfWtQMZqmTuyuyro5,19
6oWmeqbH3OH5nb5ITylbih,21
2XQV32UkdHrWvJgp98fGFv,25
45hyB6oYlrYAuFQSfxIVIz,11
4cNRdQKKG9vnK2nBQnqh1T,6
5YhYhxk3RlqStrLRTUCmJM,0
1rDjSDjjzVfpnsb3GgREFf,54
5TGmpcEuZsVIoxDWnJIan5,48
4SZko61aMnmgvNhfhgTuD3,83
1Co6e9ag1gRKcWdG7xKcCi,64
6rqhiXmQNt6YmuavJhCVNv,51
6CWb2cr93FdkcNNraD3E0b,57
5jkwdY6jS1Hzi8epr6HW7h,64
4gEwOC20SzNUWXTP7gs8Vx,38
1O40lM1I8uNKNWkxl3uDtq,32
6SLWWSH9BdG3RT68EGCPpd,7
11h10LGCTYrxFdtVnz8osg,0
6UTT0JJmNGGILUJ4jN0x0g,0
0eeaR1oyRAFtre0WoxPJSg,0
5pV1Zg2OdtkWwJwPOLUJXm,22
1OE6Z7yQJl8XpZ94ahMaaY,18
2ajn8LDh0syyPu9WDqDuzJ,26
0fGnk2NDBXDWZc7VNH0q0B,0
7Et3bSTLLqdABO1qCxUplS,68
34vlTd4355ddD4q9pPsoqF,65
5PKRMAhpXu9zjfniQXm9zb,26
5P6H4kEva65eEr6pMJEqoJ,0
1c9o8AiaQTSCCmJw81GRxO,0
5tH4XO9pngX7pwi0d7lclX,18
2zO56oc5qbJ4Ov9g1fMa4w,0
0HlFVr2GWcBQwBQkrSotDe,0
3r8FlxVrlLEZ4z9CkNfm0t,10
00HZxSA1sOS9T3nA950sg4,63
4On8nxuf68aMTWz8ohnbWQ,44
6JmkTqEAPW5pdlEyVpHhkB,0
4UOkmBN3sbi7kdI5IW9y2G,0
5ZJduzfpYQzyX042m2ZEAB,48
59KxIJM9NhO7kVYyh26Ulg,40
4nXsSZ1XwW82cbGVqPwT3X,32
7bgi7zCoDsZdlLKPonHZqP,51
1rC8ILJkAi4b0p3uqaxZrK,39
5By9BZR5hxGhbkeq7sAcqZ,37
6VAZR6xjTbBxJryzXaaomZ,11
0b175Yqe97hNfvJh5IzKeR,21
5IQPwP4peQsgADqrhuFEL7,29
5DPMC3g3iWqpWFzg7NoIG4,0
0kTSclkPCKfANMfQmUSFW5,43
2xIhksIizs6gWdRBYdiTLc,62
52ie13EXbuGv1YhEY3BpdI,29
3UTp6spxkyTdvsmJDPfb7n,59
4A4VtQU0eLbeUMaOdFWXb6,0
7wSig6uCYzfqpQxQaoRSJ9,31
154Ib0tWtQR0rkqjl3N5zA,0
5fkFWJ9LZizXE4yPenNGuy,0
7dh4sX5uRBzq59aSjafftc,19
3u4kEEQNdjQ5ewIWd9FIbc,24
5kxdPzutcONxecJmXUIj2c,0
2QLLCYKdaOpTNUJI5u7yJr,1
3yU0RU1upzcH9irEu4ySB3,0
2vJvj2gniEOEpDDLonH4sw,0
5ZiJ5BU1RyjnaVJhtIYjK5,0
4Xm2RzugogFZXcwdj06Y1Y,27
2UJHqNa5mnGhyxmR5TSVwo,0
09JENSYfsEw5Ivmf07Zbjw,0
2Rw1Y9SibxLUypy0JLRZ0P,0
7xdhIZ08Rxj1Lm9ek181uB,49
7t2WeWhaOU9MlnqYkpmLUu,0
0W4WF6AszAVi4NUBIzSfRu,19
5gzIebFHMgPW1jmPXDT0BB,0
7b3rkiHu6ihDV2rPLLs8JQ,25
5ENb57Y5akwf5BW16G1G0q,34
58OBbFNDDEETqAW87mXtPE,0
5ofsAIuuZLHpqfGdWjHKyn,0
57BgQwo8LpnA69S8Yw3aoU,26
4V1rQRHuuOWs8fXRl16OMY,5
6sJRlXexe9MPNwiISsnTTZ,15
6trNtQUgC8cgbWcqoMYkOR,79
6p9Y1K9yu3ojyS8fBJXUnp,52
4eK7j8ZSR9AGn3mR8WGqtr,0
3MH7UuhxYpvtQwPTdF8pCz,23
0CXobCNeAqXHOYvYLQvjlt,0
3hejjJbFsinMBc1KBqF71w,55
1x6E0JYj6wKFHfZQFQCpnU,45
5zi7WsKlIiUXv09tbGLKsE,80
5wn3QxfNJow26JHbu1IARx,12
6FRYVbBLeBOHWhaRm11ZUg,0
1dSvdsbgLtbSd7vUckHvKS,36
6TM1R6aTR2wGMMAZpwvXje,37
3q7TuDcZimTnOnpCYp5jMv,0
073y7G58ZFRONbJJSYiwwC,17
6lLS8PNjjP7zhwrbvNSF6L,23
3EYSkqWAlviw2mKhg052hO,0
5doqlFn9zzROMGm1FNMudZ,30
3M18HkT1K7lltPvizXXJpH,31
2nXJkqkS1tIKIyhBcFMmwz,0
1YVf1gCvpUKr0YGtgFVmfm,0
0wS6BdcboYJOojnwPKyQdg,0
3QQvut4jExohtnGQ6QoF6a,0
62JcJAgTFI06FHviKCdrro,26
1C5fvUNEkClZ2bOVnrt3gw,11
6r4vIr4aUsK00mGHDiQkrl,56
0sOiYz1abQehbEedvYUiKw,0
2BkXiUlcQvrefl4bs6eJ4C,38
3a5Rv110ZC1HoFNBgAo32G,10
6c7WKxOsmyo8lH9g5DIFuq,0
3uuE2MtcSMcgDVwrjUvRBZ,0
3qhdxKqksjkX6l8NDXz0as,30
1s1ybpt0oPym4Ff6AzQyok,0
4KBMoononZPCM80QtfOzXd,30
6Qf49c5KP33maGjYqMkz7O,0
2svsn7JwsFVNSrlqdmmppd,38
22KhzZIwwVJJTvG4dcVEK5,0
47xgnBgLT96tkYzRj37xh5,6
0fP3XhicRvXpw9i3go7i3F,3
0S0KGZnfBGSIssfF54WSJh,83
1peRsBvuNWGMgEcwj1lx0K,35
67DkNSnBpXbl8n7dVzJci1,29
2PqgaNuqIkNmX4FAzMcIAU,0
26972yJw35mWKprkVVyKYL,0
3idKxejhFub5byxHzwiEOW,0
29aZPkrXO65IqqEhhL3sA9,24
4wKeIVFf5pW5amz2LOomUh,20
25RZ0JqMukSLQhdYsFpJ67,39
6sRnAWcdLLdvMyeyp4059l,5
6BPrDIuEcdJUvmZKhB8fxs,0
2LKuJ9cDl3NITydPwFeX5U,9
0X6uATczHL4Bz1y1lruCVC,26
30nQIBMJkq6yBlrranEqdx,0
5oTMzdANxu24nu2YXJPHDw,0
0nsBX4zlOnYRGsowiWnk0G,24
7MZzYkbHL9Tk3O6WeD4Z0Z,69
72qrnM4yUNMDDlWiqKc8iY,72
0MfSeoXDciBaMnTeCmYAhR,0
40nAcMvt0mIfMakpf8JCJT,19
66w72hicAeR216DYOqnMD3,0
3qzmmmRmVBiOuMvrerfW4z,48
3kQCLx84QtyjvetdWVblW2,14
3CFZlHqQYt2gEKKc3PcP2Z,38
239FJRKEDIUlVJ0D0tzrvK,20
6IjhujdRd52mPEONnz0TAu,30
1GKyRFe45ZdZiUiQ91cvNh,15
0GgxH6eOLVUx4jXfsA7IM9,14
5ryBqWw69xLn1nLaPCGOev,34
0sgxp4plLPIO39EhCBSGaA,0
3zzU2dSR6LpTlI4zd4Rgzj,34
5HvKiTZHf1zHSNFcpqxtWk,0
6wjryxtrKxzTZID9kyZUV5,56
2KcgndSRaT7yKbYPDR3SsZ,25
07UlPMyJylAg1GiWhKGZfk,0
2SGHbXwTsuIOoAdBPsnIDW,42
7HfXjZR9ak7URSO1kz56Ef,25
13brYST7qYGqqnn0yqt1ga,0
7dhGfFJzs0Nv2WJwc2AcfH,0
1J3enVyckc2vOR0xOK1jZX,37
7diHYi0CglGJekoM3KaWBK,58
35XWsJcKVHGmDKE8XUd3o3,3
1y3jN9LkTstdnogs1Xywni,55
4TiJdmV0Oh7GauOdmfrXNe,0
7LTkF6yM44uMrbtk8i1wl8,0
1RN5KtqmOkwFuIY3ykeedL,0
7baBuE6ckkOndkiCfeb27I,0
2ha1TUv0o6VnQddOci7GIb,0
5rnayoPC6wJIDcmag8hQgu,0
2OKf5WlgqFgszrDsxMq07t,46
0qk17tnPXwAY5TqIy03boJ,0
5fLkVuTJ3bCR8wLKJD8TZi,0
7r96hilTCSMBPqqhnYouRw,4
3GSjaF3IWXUkwxV31kiXLk,3
0Vw3riztKc3FtS8t2WAXro,0
74Ovprbg1YGQ9fzhQT089g,37
6ilwmzK62fpPxxxia8zmfV,0
6xOlHhoKiehxpENfrefwwb,11
6WBlirnhALRAIlc2Jg6fZP,0
35W2whoOkRvqP72h72yg44,0
44UB2vBODExJcNCzQFYvbm,0
6ctal1GKD6hB5rrf6E0V7n,0
3slhzmSs6X8IB76JTFfLrR,0
5ggRrxWIGZ5FaW03hj6H3Z,24
5pMShIZc6oWiEtcQvXsKfb,62
6X1x82kppWZmDzlXXK3y3q,79
7hI0QCwcx9GB8MZK24IfTT,55
7gBTvhno4vs4OGLwuSZ7qo,24
2CMO4wv5fgf3YMkTD0GwjA,0
1uugUCkc33jvhFUQ6KzAYt,0
1MCfcBgAf2BdDvf1XzbmFl,0
3LCLvGufcofLSYkQ5hyelV,0
7exYh8fB8vrQ9FM0zAuOLk,27
7LcGly8W9ukYGe2VPe5EA9,35
59olnuVrXXgrDH4wknpDLC,0
1ZGxGu4fMROqmZsFSoepeE,0
0hDAUxNVrjkDmfzuVCueMs,27
3sRZoykfSZpEtVngmJDply,26
7oIB47BDYNG23PbBwWDv2Z,0
0glJnyA8SbcP5G2vtPDMNB,0
5DLhV9yOvZ7IxVmljMXtNm,71
2tdJzRmoFwJME9skwrPGew,35
4mEjB1HrWqmhB4y7MIg4tA,0
1mY24IYabBCLLOpgYWRZWZ,0
108uNBYGawRo3aQiaA7lQY,37
1BZoqf8Zje5nGdwZhOjAtD,72
3z4kJ9G5YvC0UIpTqJxYvw,30
4gyzwaAcEgOoqi8ReUWQmp,0
3u7XP4jmswtYtI04qxXhe3,0
6UcCSskONs0N4cttS7H5rt,42
0JJxDXBInnLfrBnQtrfOYt,17
3hJWpwE9jvJzTPNAX5pgnf,2
6fXNAGf1ihG0B0Sck2Mo1l,0
1y4udi1ddVj3gMxRuf498a,14
5U8ApCp9atnu8XWosMYZ8s,28
5VYBnNrUIReQhjSu4Nmd3h,0
5zDaRxoTVaqdHxL0uOgo0z,20
3YU4OKj5DQ58ckciTkOMym,0
15p0bDr0hQnyafRL7pZTr9,8
4WF4HvVT7VjGnVjxjoCR6w,58
7qUfuThAimgAiakhr6lcsU,0
7H0SVwuIScsHVUX0SpELma,13
3u38Zm1pGlCrGZSsUk2396,31
0FJ6fpxfsrO14ZK6opXPJk,27
1oJc9YDENIICqISDzrY9nZ,0
3mWu7PEWQzJhGfxY9Yix4d,0
2SMN8XrARD1WL7sKIKfzdv,0
5fABa5up9Eit0AP1juW4Qm,44
6LW9B1vGwnNCXyIoeDSaHt,32
4c7C2PVo9EFLZCEL8W6u7z,31
5iz6IhdQ9VCCuPw7UBXYaF,10
0oOKKo0X5bGI28vWBmXasU,18
05NjfB8sXBGCxkU4Dmwumq,22
17vHPMmoxN5B8cdhCDeMTe,0
1zNr37qd3iZJ899byrTkcj,0
0MV1yCXcNNQBfwApqAVkH0,74
7aNclGRxTysfh6z0d8671k,57
3AlyvIIMZyT5LjWFeK5LSl,73
47DbvIExnHbqAhIuzBAO9W,0
6eFkuEfykAUpthUiUeu3zw,0
7zAtwFIvAtyqJ8VaI9TYn2,30
7oHM3Sj0l2nXAzGAxW0KOt,0
5wVwM4tZ5iOCOL75jxHxzK,1
73EJfWeHb1YZENWw6LWU1o,0
1EcKdLqFqu9tThIMVkpwEd,0
18Scpsg5OV1iYNtSaCsjwz,0
4PznnWq19AwatCG4lsyb5I,42
161CXfemQHbWFMu0YAByUB,28
6J7xW1IJiJ82bSVsEWVCCY,0
48IUSNn5iodAQFGgGed1bm,4
17NJSHUMfykGiMRQAsAxmH,21
6ABaQNCbwJdP8zpF5n2Vta,10
0h3rxIcX0RNqqeNdj9ngZB,29
1GgYAlgZeF91MzCUH8WGTk,15
0tTbQo9ff9vukf551HtgH7,11
0istNA7Tb7oLTdqBSfkgon,0
7oqsxC7c573tcVK9LcKvSU,25
5478vb7E5nJWOXs9JcAxRt,0
5huBh4ncSbQS0awxP3FyVW,0
2x7qZE2WccELB40xcBY88x,0
0zX14T6PRLdPWqS6tpq5IC,0
56tUDDTfqaHqvcIyUfbuI0,0
0xw9YPHKR11AuWKzjLdiFW,0
0J0EokV57V8PLFL8TFpBce,9
4KoltQiyOJAt1ToaeyKkYj,28
0rYK8GLayXydwsdgP0n9rN,45
5aUBjUaelq51AQOsqxgzTa,26
1I8l7omSMeBcm1EDNCpMyw,0
15fEZa1JqSwrevli9NXJvs,9
4FKCroUOb0VCWrU7ClYtWR,0
16bCZJbli0FGp8tszt1uZl,0
