danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.726,0.337,11,-14.903,0,0.0586,0.0143,0.304,0.111,0.494,160.003,audio_features,7qky3YIsw44sDkxz8XYpMi,spotify:track:7qky3YIsw44sDkxz8XYpMi,https://api.spotify.com/v1/tracks/7qky3YIsw44sDkxz8XYpMi,https://api.spotify.com/v1/audio-analysis/7qky3YIsw44sDkxz8XYpMi,216750,4
0.43,0.343,1,-14.556,0,0.0727,0.014,3.07e-06,0.154,0.274,119.655,audio_features,5kBh00j7tW8I6MyRHxYSE8,spotify:track:5kBh00j7tW8I6MyRHxYSE8,https://api.spotify.com/v1/tracks/5kBh00j7tW8I6MyRHxYSE8,https://api.spotify.com/v1/audio-analysis/5kBh00j7tW8I6MyRHxYSE8,247432,4
0.708,0.548,5,-11.45,0,0.0433,0.34,0.302,0.331,0.78,94.005,audio_features,4Ve8G6KOhjDwi1fSOOdYds,spotify:track:4Ve8G6KOhjDwi1fSOOdYds,https://api.spotify.com/v1/tracks/4Ve8G6KOhjDwi1fSOOdYds,https://api.spotify.com/v1/audio-analysis/4Ve8G6KOhjDwi1fSOOdYds,242553,4
0.525,0.663,9,-9.859,0,0.0421,0.628,0.832,0.0944,0.844,91.978,audio_features,3MCLBag6KkzAisoKZgDRiT,spotify:track:3MCLBag6KkzAisoKZgDRiT,https://api.spotify.com/v1/tracks/3MCLBag6KkzAisoKZgDRiT,https://api.spotify.com/v1/audio-analysis/3MCLBag6KkzAisoKZgDRiT,279130,4
0.744,0.672,11,-9.914,0,0.0408,0.533,0.479,0.168,0.908,93.991,audio_features,7KvVIORJJStrkmynVw2Y8r,spotify:track:7KvVIORJJStrkmynVw2Y8r,https://api.spotify.com/v1/tracks/7KvVIORJJStrkmynVw2Y8r,https://api.spotify.com/v1/audio-analysis/7KvVIORJJStrkmynVw2Y8r,143617,4
0.541,0.815,7,-7.355,0,0.0583,0.266,0.846,0.0672,0.807,180.074,audio_features,0ukwL1AUmE8BCdYgnKxtSh,spotify:track:0ukwL1AUmE8BCdYgnKxtSh,https://api.spotify.com/v1/tracks/0ukwL1AUmE8BCdYgnKxtSh,https://api.spotify.com/v1/audio-analysis/0ukwL1AUmE8BCdYgnKxtSh,287510,4
0.822,0.48,11,-7.175,0,0.0475,0.069,0.00486,0.322,0.577,111.959,audio_features,18kMrxuEwLL0i4lHnlF5rK,spotify:track:18kMrxuEwLL0i4lHnlF5rK,https://api.spotify.com/v1/tracks/18kMrxuEwLL0i4lHnlF5rK,https://api.spotify.com/v1/audio-analysis/18kMrxuEwLL0i4lHnlF5rK,210000,4
0.684,0.727,6,-6.157,1,0.0446,0.0101,0.00531,0.0775,0.507,119.979,audio_features,1FBt3Om7oGwXnuu3rFYvFK,spotify:track:1FBt3Om7oGwXnuu3rFYvFK,https://api.spotify.com/v1/tracks/1FBt3Om7oGwXnuu3rFYvFK,https://api.spotify.com/v1/audio-analysis/1FBt3Om7oGwXnuu3rFYvFK,320512,4
0.671,0.642,11,-5.765,0,0.177,0.0263,0.0,0.089,0.449,105.99,audio_features,5cAFeRYZDlYNBOQYfEo0NB,spotify:track:5cAFeRYZDlYNBOQYfEo0NB,https://api.spotify.com/v1/tracks/5cAFeRYZDlYNBOQYfEo0NB,https://api.spotify.com/v1/audio-analysis/5cAFeRYZDlYNBOQYfEo0NB,200512,4
0.616,0.504,0,-6.882,1,0.091,0.0345,0.000764,0.0667,0.4,155.964,audio_features,6u06O02Qv5ZdwD0x9SqEbX,spotify:track:6u06O02Qv5ZdwD0x9SqEbX,https://api.spotify.com/v1/tracks/6u06O02Qv5ZdwD0x9SqEbX,https://api.spotify.com/v1/audio-analysis/6u06O02Qv5ZdwD0x9SqEbX,313846,5
0.885,0.485,10,-9.299,1,0.0872,0.0868,0.79,0.0883,0.67,106.394,audio_features,04jqhpf3oV06HtlmthfcZZ,spotify:track:04jqhpf3oV06HtlmthfcZZ,https://api.spotify.com/v1/tracks/04jqhpf3oV06HtlmthfcZZ,https://api.spotify.com/v1/audio-analysis/04jqhpf3oV06HtlmthfcZZ,294211,4
0.765,0.681,11,-4.241,0,0.31,0.0497,0.0,0.216,0.281,127.77,audio_features,3mtaSob1BQO4HMSA8lWKRt,spotify:track:3mtaSob1BQO4HMSA8lWKRt,https://api.spotify.com/v1/tracks/3mtaSob1BQO4HMSA8lWKRt,https://api.spotify.com/v1/audio-analysis/3mtaSob1BQO4HMSA8lWKRt,423909,5
0.961,0.502,2,-8.605,1,0.312,0.28,0.0,0.145,0.536,117.078,audio_features,7IPKXYU2rTMnrLW5IZ7ZI5,spotify:track:7IPKXYU2rTMnrLW5IZ7ZI5,https://api.spotify.com/v1/tracks/7IPKXYU2rTMnrLW5IZ7ZI5,https://api.spotify.com/v1/audio-analysis/7IPKXYU2rTMnrLW5IZ7ZI5,182285,4
0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,audio_features,6Uj1ctrBOjOas8xZXGqKk4,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/tracks/6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/audio-analysis/6Uj1ctrBOjOas8xZXGqKk4,172627,4
0.562,0.923,2,-5.674,0,0.0344,0.0905,0.108,0.237,0.336,125.974,audio_features,3G7mNgJKJaOfIIYrcQJJyT,spotify:track:3G7mNgJKJaOfIIYrcQJJyT,https://api.spotify.com/v1/tracks/3G7mNgJKJaOfIIYrcQJJyT,https://api.spotify.com/v1/audio-analysis/3G7mNgJKJaOfIIYrcQJJyT,320506,4
0.866,0.66,7,-7.698,1,0.209,0.779,0.887,0.125,0.256,138.02,audio_features,6ETqPt0kwfV1mvJxuypm6C,spotify:track:6ETqPt0kwfV1mvJxuypm6C,https://api.spotify.com/v1/tracks/6ETqPt0kwfV1mvJxuypm6C,https://api.spotify.com/v1/audio-analysis/6ETqPt0kwfV1mvJxuypm6C,112958,4
0.74,0.426,7,-15.544,0,0.0597,0.563,0.817,0.105,0.327,140.049,audio_features,33ujLF5VCvFPdLqMJzUbxn,spotify:track:33ujLF5VCvFPdLqMJzUbxn,https://api.spotify.com/v1/tracks/33ujLF5VCvFPdLqMJzUbxn,https://api.spotify.com/v1/audio-analysis/33ujLF5VCvFPdLqMJzUbxn,246883,4
0.604,0.329,1,-14.802,1,0.0352,0.541,0.773,0.0919,0.0486,134.029,audio_features,6XszJHhK7U7yEEp76zuZ0n,spotify:track:6XszJHhK7U7yEEp76zuZ0n,https://api.spotify.com/v1/tracks/6XszJHhK7U7yEEp76zuZ0n,https://api.spotify.com/v1/audio-analysis/6XszJHhK7U7yEEp76zuZ0n,186305,3
0.608,0.497,10,-15.497,1,0.0351,0.474,0.979,0.18,0.482,104.983,audio_features,32PyNrLuhDqL4fi7Fc2or9,spotify:track:32PyNrLuhDqL4fi7Fc2or9,https://api.spotify.com/v1/tracks/32PyNrLuhDqL4fi7Fc2or9,https://api.spotify.com/v1/audio-analysis/32PyNrLuhDqL4fi7Fc2or9,118883,4
0.688,0.829,9,-5.825,1,0.0444,0.000676,0.864,0.0419,0.582,126.799,audio_features,7b3MjFv3l2hJHPKE3xQxSL,spotify:track:7b3MjFv3l2hJHPKE3xQxSL,https://api.spotify.com/v1/tracks/7b3MjFv3l2hJHPKE3xQxSL,https://api.spotify.com/v1/audio-analysis/7b3MjFv3l2hJHPKE3xQxSL,609807,4
0.736,0.798,0,-6.174,1,0.127,0.0579,0.0681,0.161,0.464,113.996,audio_features,5bMSO2vubGmv2tFfXbLlY9,spotify:track:5bMSO2vubGmv2tFfXbLlY9,https://api.spotify.com/v1/tracks/5bMSO2vubGmv2tFfXbLlY9,https://api.spotify.com/v1/audio-analysis/5bMSO2vubGmv2tFfXbLlY9,260400,4
0.882,0.612,0,-8.639,1,0.185,0.19,0.00153,0.11,0.346,132.954,audio_features,6SEgCr1wYzFIKbAEBHcxHD,spotify:track:6SEgCr1wYzFIKbAEBHcxHD,https://api.spotify.com/v1/tracks/6SEgCr1wYzFIKbAEBHcxHD,https://api.spotify.com/v1/audio-analysis/6SEgCr1wYzFIKbAEBHcxHD,198496,4
0.664,0.815,11,-5.077,0,0.0352,0.102,0.079,0.0588,0.955,125.009,audio_features,1HiXkAjeWI4E72sng08kRI,spotify:track:1HiXkAjeWI4E72sng08kRI,https://api.spotify.com/v1/tracks/1HiXkAjeWI4E72sng08kRI,https://api.spotify.com/v1/audio-analysis/1HiXkAjeWI4E72sng08kRI,283725,4
0.591,0.361,3,-11.879,0,0.0539,0.735,0.00227,0.654,0.175,132.08,audio_features,0ah6qyhi2jlBP6D7JLxZrt,spotify:track:0ah6qyhi2jlBP6D7JLxZrt,https://api.spotify.com/v1/tracks/0ah6qyhi2jlBP6D7JLxZrt,https://api.spotify.com/v1/audio-analysis/0ah6qyhi2jlBP6D7JLxZrt,316188,4
0.429,0.371,2,-9.017,0,0.0327,0.546,5.71e-06,0.104,0.135,137.134,audio_features,3a3dQOO19moXPeTt2PomoT,spotify:track:3a3dQOO19moXPeTt2PomoT,https://api.spotify.com/v1/tracks/3a3dQOO19moXPeTt2PomoT,https://api.spotify.com/v1/audio-analysis/3a3dQOO19moXPeTt2PomoT,238242,4
0.648,0.593,10,-6.267,1,0.0509,0.0188,0.0,0.169,0.719,160.984,audio_features,42qh86p7TLXyumxSHn65kc,spotify:track:42qh86p7TLXyumxSHn65kc,https://api.spotify.com/v1/tracks/42qh86p7TLXyumxSHn65kc,https://api.spotify.com/v1/audio-analysis/42qh86p7TLXyumxSHn65kc,245480,4
0.777,0.54,5,-4.668,1,0.315,0.045,0.0,0.103,0.254,164.117,audio_features,33do8rHyI5q1LBfycHaJvR,spotify:track:33do8rHyI5q1LBfycHaJvR,https://api.spotify.com/v1/tracks/33do8rHyI5q1LBfycHaJvR,https://api.spotify.com/v1/audio-analysis/33do8rHyI5q1LBfycHaJvR,275496,4
0.669,0.67,3,-9.313,0,0.12,0.621,0.000121,0.136,0.67,88.077,audio_features,0FcVTWbAoLTGheQE30FDEo,spotify:track:0FcVTWbAoLTGheQE30FDEo,https://api.spotify.com/v1/tracks/0FcVTWbAoLTGheQE30FDEo,https://api.spotify.com/v1/audio-analysis/0FcVTWbAoLTGheQE30FDEo,266493,4
0.727,0.661,1,-5.22,1,0.342,0.225,5.62e-05,0.0971,0.757,77.055,audio_features,2gy4zjdL4S1nfuq2sVjz6e,spotify:track:2gy4zjdL4S1nfuq2sVjz6e,https://api.spotify.com/v1/tracks/2gy4zjdL4S1nfuq2sVjz6e,https://api.spotify.com/v1/audio-analysis/2gy4zjdL4S1nfuq2sVjz6e,199613,5
0.87,0.843,9,-8.064,0,0.0518,0.072,0.0147,0.15,0.951,120.462,audio_features,6SCAhCRRXOm42E9A3x6kBA,spotify:track:6SCAhCRRXOm42E9A3x6kBA,https://api.spotify.com/v1/tracks/6SCAhCRRXOm42E9A3x6kBA,https://api.spotify.com/v1/audio-analysis/6SCAhCRRXOm42E9A3x6kBA,269890,4
0.734,0.386,5,-15.539,0,0.104,0.936,0.961,0.118,0.631,139.951,audio_features,2NU7b9zjOK1NAKtzF5WQxl,spotify:track:2NU7b9zjOK1NAKtzF5WQxl,https://api.spotify.com/v1/tracks/2NU7b9zjOK1NAKtzF5WQxl,https://api.spotify.com/v1/audio-analysis/2NU7b9zjOK1NAKtzF5WQxl,141937,4
0.417,0.812,5,-6.437,0,0.303,0.344,0.00408,0.197,0.694,85.152,audio_features,0i6BZIzkxwCXV63AA5M8wR,spotify:track:0i6BZIzkxwCXV63AA5M8wR,https://api.spotify.com/v1/tracks/0i6BZIzkxwCXV63AA5M8wR,https://api.spotify.com/v1/audio-analysis/0i6BZIzkxwCXV63AA5M8wR,176728,4
0.714,0.436,1,-14.217,1,0.0754,0.335,0.0266,0.108,0.634,99.995,audio_features,02IWO1ST4g8aQDsJI9YKxw,spotify:track:02IWO1ST4g8aQDsJI9YKxw,https://api.spotify.com/v1/tracks/02IWO1ST4g8aQDsJI9YKxw,https://api.spotify.com/v1/audio-analysis/02IWO1ST4g8aQDsJI9YKxw,189600,4
0.619,0.592,2,-8.405,0,0.0346,0.0591,0.938,0.0951,0.176,127.983,audio_features,0Q0aM8mUZnOwOfKJ2GDbEo,spotify:track:0Q0aM8mUZnOwOfKJ2GDbEo,https://api.spotify.com/v1/tracks/0Q0aM8mUZnOwOfKJ2GDbEo,https://api.spotify.com/v1/audio-analysis/0Q0aM8mUZnOwOfKJ2GDbEo,429947,4
0.604,0.851,1,-10.117,1,0.166,0.457,0.548,0.114,0.553,135.125,audio_features,6evpAJCR5GeeHDGgv3aXb3,spotify:track:6evpAJCR5GeeHDGgv3aXb3,https://api.spotify.com/v1/tracks/6evpAJCR5GeeHDGgv3aXb3,https://api.spotify.com/v1/audio-analysis/6evpAJCR5GeeHDGgv3aXb3,240427,4
0.495,0.494,0,-10.541,1,0.0339,0.00314,0.583,0.116,0.286,101.211,audio_features,0ppoT7dGTnY1Y5QKC125bz,spotify:track:0ppoT7dGTnY1Y5QKC125bz,https://api.spotify.com/v1/tracks/0ppoT7dGTnY1Y5QKC125bz,https://api.spotify.com/v1/audio-analysis/0ppoT7dGTnY1Y5QKC125bz,393911,4
0.489,0.897,7,-3.902,1,0.397,0.0142,0.0,0.319,0.333,115.061,audio_features,6sLjNYypaJ9Lmke8y1DS6G,spotify:track:6sLjNYypaJ9Lmke8y1DS6G,https://api.spotify.com/v1/tracks/6sLjNYypaJ9Lmke8y1DS6G,https://api.spotify.com/v1/audio-analysis/6sLjNYypaJ9Lmke8y1DS6G,288000,4
0.782,0.874,11,-10.343,1,0.0528,0.00286,0.884,0.0873,0.374,125.007,audio_features,6TgA4zU87WT2qt2YTG7SEo,spotify:track:6TgA4zU87WT2qt2YTG7SEo,https://api.spotify.com/v1/tracks/6TgA4zU87WT2qt2YTG7SEo,https://api.spotify.com/v1/audio-analysis/6TgA4zU87WT2qt2YTG7SEo,472638,4
0.789,0.437,5,-10.471,0,0.0338,0.035,0.00336,0.12,0.634,120.013,audio_features,4RjwMyr4D2W4py79Heop9l,spotify:track:4RjwMyr4D2W4py79Heop9l,https://api.spotify.com/v1/tracks/4RjwMyr4D2W4py79Heop9l,https://api.spotify.com/v1/audio-analysis/4RjwMyr4D2W4py79Heop9l,199733,4
0.76,0.187,11,-13.402,0,0.0467,0.512,0.000107,0.123,0.251,130.054,audio_features,145xZcFMv1ccyKBgEMtV3y,spotify:track:145xZcFMv1ccyKBgEMtV3y,https://api.spotify.com/v1/tracks/145xZcFMv1ccyKBgEMtV3y,https://api.spotify.com/v1/audio-analysis/145xZcFMv1ccyKBgEMtV3y,221080,4
0.555,0.188,2,-15.743,1,0.037,0.949,0.0221,0.358,0.142,100.928,audio_features,7kh8UmBeIItkXwarEFpFeu,spotify:track:7kh8UmBeIItkXwarEFpFeu,https://api.spotify.com/v1/tracks/7kh8UmBeIItkXwarEFpFeu,https://api.spotify.com/v1/audio-analysis/7kh8UmBeIItkXwarEFpFeu,247867,4
0.548,0.735,1,-4.903,1,0.45,0.201,0.000491,0.0952,0.22,75.115,audio_features,77EseIwL4dnUACjF3YmDWz,spotify:track:77EseIwL4dnUACjF3YmDWz,https://api.spotify.com/v1/tracks/77EseIwL4dnUACjF3YmDWz,https://api.spotify.com/v1/audio-analysis/77EseIwL4dnUACjF3YmDWz,265408,4
0.675,0.876,0,-3.326,1,0.283,0.366,0.0,0.204,0.725,92.068,audio_features,5ncc4PdO6UuPH4ViFKrK29,spotify:track:5ncc4PdO6UuPH4ViFKrK29,https://api.spotify.com/v1/tracks/5ncc4PdO6UuPH4ViFKrK29,https://api.spotify.com/v1/audio-analysis/5ncc4PdO6UuPH4ViFKrK29,161739,4
0.443,0.731,8,-7.575,0,0.0335,0.171,1.76e-05,0.138,0.585,154.309,audio_features,38ygVW7oemQ0vmcpjxYFDH,spotify:track:38ygVW7oemQ0vmcpjxYFDH,https://api.spotify.com/v1/tracks/38ygVW7oemQ0vmcpjxYFDH,https://api.spotify.com/v1/audio-analysis/38ygVW7oemQ0vmcpjxYFDH,272093,4
0.617,0.791,7,-7.677,0,0.0586,0.376,0.000103,0.572,0.766,122.394,audio_features,2vL5tX6lRf9G5NnX5izDsW,spotify:track:2vL5tX6lRf9G5NnX5izDsW,https://api.spotify.com/v1/tracks/2vL5tX6lRf9G5NnX5izDsW,https://api.spotify.com/v1/audio-analysis/2vL5tX6lRf9G5NnX5izDsW,261563,4
0.836,0.742,5,-8.707,0,0.0796,0.278,0.802,0.0588,0.671,123.006,audio_features,6x5pCsp1EJ4ldmQIes89ri,spotify:track:6x5pCsp1EJ4ldmQIes89ri,https://api.spotify.com/v1/tracks/6x5pCsp1EJ4ldmQIes89ri,https://api.spotify.com/v1/audio-analysis/6x5pCsp1EJ4ldmQIes89ri,412659,4
0.865,0.411,4,-10.495,0,0.107,0.113,0.00141,0.0278,0.72,103.969,audio_features,6WuoAqaiIfhgA4ftXLFiX5,spotify:track:6WuoAqaiIfhgA4ftXLFiX5,https://api.spotify.com/v1/tracks/6WuoAqaiIfhgA4ftXLFiX5,https://api.spotify.com/v1/audio-analysis/6WuoAqaiIfhgA4ftXLFiX5,157589,4
0.838,0.714,1,-5.471,1,0.174,0.667,0.841,0.0673,0.368,128.985,audio_features,7M0GDtHcuJrTMWtnSs48I3,spotify:track:7M0GDtHcuJrTMWtnSs48I3,https://api.spotify.com/v1/tracks/7M0GDtHcuJrTMWtnSs48I3,https://api.spotify.com/v1/audio-analysis/7M0GDtHcuJrTMWtnSs48I3,286760,4
0.646,0.893,0,-6.492,1,0.0329,0.0171,0.809,0.0836,0.867,143.096,audio_features,6F7J7jWNvrwSuYYH6pnpbl,spotify:track:6F7J7jWNvrwSuYYH6pnpbl,https://api.spotify.com/v1/tracks/6F7J7jWNvrwSuYYH6pnpbl,https://api.spotify.com/v1/audio-analysis/6F7J7jWNvrwSuYYH6pnpbl,379409,4
0.795,0.573,1,-9.839,1,0.0419,0.00887,0.946,0.0916,0.695,122.062,audio_features,2XwqNJ0IynowN5SEk3A6wP,spotify:track:2XwqNJ0IynowN5SEk3A6wP,https://api.spotify.com/v1/tracks/2XwqNJ0IynowN5SEk3A6wP,https://api.spotify.com/v1/audio-analysis/2XwqNJ0IynowN5SEk3A6wP,421333,4
0.789,0.412,7,-7.518,1,0.243,0.0218,0.000312,0.3,0.518,89.914,audio_features,6jUyYHDikmw9WltPojSR37,spotify:track:6jUyYHDikmw9WltPojSR37,https://api.spotify.com/v1/tracks/6jUyYHDikmw9WltPojSR37,https://api.spotify.com/v1/audio-analysis/6jUyYHDikmw9WltPojSR37,241760,4
0.729,0.573,7,-12.265,0,0.0614,0.134,1.42e-05,0.109,0.923,108.248,audio_features,6ORv1rBZ2tk84Fx2klgESs,spotify:track:6ORv1rBZ2tk84Fx2klgESs,https://api.spotify.com/v1/tracks/6ORv1rBZ2tk84Fx2klgESs,https://api.spotify.com/v1/audio-analysis/6ORv1rBZ2tk84Fx2klgESs,249800,4
0.805,0.406,1,-14.551,0,0.0451,0.0998,0.00312,0.0851,0.961,99.355,audio_features,0w4QlIOtXEJEPvftQo9VSe,spotify:track:0w4QlIOtXEJEPvftQo9VSe,https://api.spotify.com/v1/tracks/0w4QlIOtXEJEPvftQo9VSe,https://api.spotify.com/v1/audio-analysis/0w4QlIOtXEJEPvftQo9VSe,238067,4
0.782,0.478,6,-7.585,0,0.0392,0.424,0.0188,0.104,0.339,120.007,audio_features,5Aca0zwTNPwKrVUGOwrRJj,spotify:track:5Aca0zwTNPwKrVUGOwrRJj,https://api.spotify.com/v1/tracks/5Aca0zwTNPwKrVUGOwrRJj,https://api.spotify.com/v1/audio-analysis/5Aca0zwTNPwKrVUGOwrRJj,278995,4
0.611,0.446,2,-9.297,1,0.0355,0.192,0.0363,0.281,0.465,84.938,audio_features,5qXwFOkT3lrEonTzsYCeZ1,spotify:track:5qXwFOkT3lrEonTzsYCeZ1,https://api.spotify.com/v1/tracks/5qXwFOkT3lrEonTzsYCeZ1,https://api.spotify.com/v1/audio-analysis/5qXwFOkT3lrEonTzsYCeZ1,164693,4
0.529,0.544,6,-10.925,0,0.371,0.259,0.01,0.375,0.676,92.066,audio_features,7thhWP37F1tHFcrnwLNaao,spotify:track:7thhWP37F1tHFcrnwLNaao,https://api.spotify.com/v1/tracks/7thhWP37F1tHFcrnwLNaao,https://api.spotify.com/v1/audio-analysis/7thhWP37F1tHFcrnwLNaao,162437,4
0.628,0.303,3,-10.317,1,0.0354,0.299,0.484,0.106,0.413,56.949,audio_features,15PpjH9dNPSZrEaAw2M3Np,spotify:track:15PpjH9dNPSZrEaAw2M3Np,https://api.spotify.com/v1/tracks/15PpjH9dNPSZrEaAw2M3Np,https://api.spotify.com/v1/audio-analysis/15PpjH9dNPSZrEaAw2M3Np,237522,4
0.737,0.768,5,-6.084,0,0.0587,0.167,0.00465,0.102,0.385,121.014,audio_features,0gfZlbWWWd1VKvwQHOI0wS,spotify:track:0gfZlbWWWd1VKvwQHOI0wS,https://api.spotify.com/v1/tracks/0gfZlbWWWd1VKvwQHOI0wS,https://api.spotify.com/v1/audio-analysis/0gfZlbWWWd1VKvwQHOI0wS,233658,4
0.546,0.398,6,-9.225,0,0.0288,0.399,0.0262,0.11,0.442,127.307,audio_features,3ZOKwVcjcHVNqnOABO0pUA,spotify:track:3ZOKwVcjcHVNqnOABO0pUA,https://api.spotify.com/v1/tracks/3ZOKwVcjcHVNqnOABO0pUA,https://api.spotify.com/v1/audio-analysis/3ZOKwVcjcHVNqnOABO0pUA,354244,4
0.498,0.843,4,-7.225,0,0.203,0.0713,0.0786,0.147,0.489,174.715,audio_features,091hH6lNsAmC3I3CTLNkth,spotify:track:091hH6lNsAmC3I3CTLNkth,https://api.spotify.com/v1/tracks/091hH6lNsAmC3I3CTLNkth,https://api.spotify.com/v1/audio-analysis/091hH6lNsAmC3I3CTLNkth,480709,4
0.687,0.361,7,-9.782,1,0.0501,0.631,0.00479,0.117,0.453,80.935,audio_features,55mvtucws4Mnro27744t9X,spotify:track:55mvtucws4Mnro27744t9X,https://api.spotify.com/v1/tracks/55mvtucws4Mnro27744t9X,https://api.spotify.com/v1/audio-analysis/55mvtucws4Mnro27744t9X,232053,4
0.478,0.816,1,-6.698,1,0.294,0.0752,0.0,0.522,0.879,107.225,audio_features,3DeI1ZObCrGxRdaTsyJPKz,spotify:track:3DeI1ZObCrGxRdaTsyJPKz,https://api.spotify.com/v1/tracks/3DeI1ZObCrGxRdaTsyJPKz,https://api.spotify.com/v1/audio-analysis/3DeI1ZObCrGxRdaTsyJPKz,197980,4
0.202,0.393,8,-13.52,0,0.0311,0.808,0.922,0.138,0.164,159.85,audio_features,6byxNuNEWQGi2RTPhVa0eA,spotify:track:6byxNuNEWQGi2RTPhVa0eA,https://api.spotify.com/v1/tracks/6byxNuNEWQGi2RTPhVa0eA,https://api.spotify.com/v1/audio-analysis/6byxNuNEWQGi2RTPhVa0eA,260465,3
0.841,0.649,11,-4.151,1,0.255,0.0167,1.4e-05,0.131,0.615,132.999,audio_features,6YasuOZcSrwQvHNbsxuPPW,spotify:track:6YasuOZcSrwQvHNbsxuPPW,https://api.spotify.com/v1/tracks/6YasuOZcSrwQvHNbsxuPPW,https://api.spotify.com/v1/audio-analysis/6YasuOZcSrwQvHNbsxuPPW,195000,4
0.786,0.688,6,-11.42,0,0.0369,0.00125,0.217,0.0786,0.528,124.436,audio_features,23a4tFnsoHy5tGDoHRIcV6,spotify:track:23a4tFnsoHy5tGDoHRIcV6,https://api.spotify.com/v1/tracks/23a4tFnsoHy5tGDoHRIcV6,https://api.spotify.com/v1/audio-analysis/23a4tFnsoHy5tGDoHRIcV6,233728,4
0.813,0.756,11,-8.298,0,0.119,0.0873,2.57e-05,0.0319,0.816,118.356,audio_features,2xA9V7lbVClpuGhsU7SqIz,spotify:track:2xA9V7lbVClpuGhsU7SqIz,https://api.spotify.com/v1/tracks/2xA9V7lbVClpuGhsU7SqIz,https://api.spotify.com/v1/audio-analysis/2xA9V7lbVClpuGhsU7SqIz,392467,4
0.898,0.575,10,-6.708,0,0.0489,0.00732,0.00674,0.209,0.331,124.985,audio_features,5Eh1BVkZfYrwVm5A9jSjMj,spotify:track:5Eh1BVkZfYrwVm5A9jSjMj,https://api.spotify.com/v1/tracks/5Eh1BVkZfYrwVm5A9jSjMj,https://api.spotify.com/v1/audio-analysis/5Eh1BVkZfYrwVm5A9jSjMj,391680,4
0.404,0.775,2,-8.34,1,0.122,0.192,0.891,0.0757,0.784,202.823,audio_features,28uZjhU60BosFYSMJLJoQ3,spotify:track:28uZjhU60BosFYSMJLJoQ3,https://api.spotify.com/v1/tracks/28uZjhU60BosFYSMJLJoQ3,https://api.spotify.com/v1/audio-analysis/28uZjhU60BosFYSMJLJoQ3,314693,3
0.479,0.889,5,-5.705,0,0.136,0.711,0.00104,0.496,0.659,84.012,audio_features,1KoVZ5Ailf8Txpn0EUuijm,spotify:track:1KoVZ5Ailf8Txpn0EUuijm,https://api.spotify.com/v1/tracks/1KoVZ5Ailf8Txpn0EUuijm,https://api.spotify.com/v1/audio-analysis/1KoVZ5Ailf8Txpn0EUuijm,102813,4
0.488,0.621,7,-10.542,0,0.195,0.588,0.0,0.0573,0.48,86.98,audio_features,4R57uZUgbb81z9Gv97K5cY,spotify:track:4R57uZUgbb81z9Gv97K5cY,https://api.spotify.com/v1/tracks/4R57uZUgbb81z9Gv97K5cY,https://api.spotify.com/v1/audio-analysis/4R57uZUgbb81z9Gv97K5cY,174440,4
0.455,0.412,2,-9.299,1,0.155,0.127,0.000735,0.34,0.598,77.606,audio_features,0QNC3y9arOsMX5STsC1EJ9,spotify:track:0QNC3y9arOsMX5STsC1EJ9,https://api.spotify.com/v1/tracks/0QNC3y9arOsMX5STsC1EJ9,https://api.spotify.com/v1/audio-analysis/0QNC3y9arOsMX5STsC1EJ9,171613,4
0.878,0.584,8,-13.087,1,0.622,0.062,0.104,0.11,0.926,145.626,audio_features,4DJ6Aw9QtUTY16FGSxgl94,spotify:track:4DJ6Aw9QtUTY16FGSxgl94,https://api.spotify.com/v1/tracks/4DJ6Aw9QtUTY16FGSxgl94,https://api.spotify.com/v1/audio-analysis/4DJ6Aw9QtUTY16FGSxgl94,141253,4
0.539,0.552,8,-11.274,1,0.393,0.0106,0.000348,0.334,0.526,175.118,audio_features,41eWu1fcTG3jqjMthBvaja,spotify:track:41eWu1fcTG3jqjMthBvaja,https://api.spotify.com/v1/tracks/41eWu1fcTG3jqjMthBvaja,https://api.spotify.com/v1/audio-analysis/41eWu1fcTG3jqjMthBvaja,136573,4
0.696,0.525,1,-10.18,0,0.0706,0.0149,0.00881,0.419,0.784,180.649,audio_features,7ujpvaMlfeIYssu8mxPqB3,spotify:track:7ujpvaMlfeIYssu8mxPqB3,https://api.spotify.com/v1/tracks/7ujpvaMlfeIYssu8mxPqB3,https://api.spotify.com/v1/audio-analysis/7ujpvaMlfeIYssu8mxPqB3,135600,4
0.697,0.463,9,-11.002,0,0.0836,0.0863,0.713,0.111,0.643,91.059,audio_features,3HsInsCvtn0HojfzXkIfDr,spotify:track:3HsInsCvtn0HojfzXkIfDr,https://api.spotify.com/v1/tracks/3HsInsCvtn0HojfzXkIfDr,https://api.spotify.com/v1/audio-analysis/3HsInsCvtn0HojfzXkIfDr,118787,4
