artist_id,artist_popularity,artist_genres
61HS7DjYDQIkKSeGvpqmJh,45,"['australian indie', 'australian r&b']"
0GG2cWaonE4JPrjcCCQ1EG,59,"['electropop', 'indie soul', 'nu disco', 'uk dance', 'vapor soul']"
4V4Z3qMCwYofWHtip6ePF6,58,['yacht rock']
4tOVIRjlWWfR1RrAxyRqTE,57,"['alternative dance', 'art pop', 'chillwave', 'dream pop', 'electronica', 'indietronica', 'modern dream pop', 'neo-synthpop']"
77zgRkcehIGCAtROXkXkb3,36,"['alternative hip hop', 'detroit hip hop', 'instrumental hip hop']"
7sw3xJMTpdcpfssx17hfrb,55,['synth funk']
3qwabfaWewpfli7hMNM3O8,51,"['art pop', 'electronica', 'electropop', 'neo-synthpop', 'trip hop']"
10GT4yz8c6xjjnPGtGPI1l,52,"['funktronica', 'indie soul']"
4EMtGVFvfCSrEmWaGV0roE,48,['alternative hip hop']
6mK0vAO13gT8jWYANyoXAl,47,['aussietronica']
0DfYCARYRJ4vlSWlief3jv,28,"['minimal tech house', 'uk tech house']"
3u9rbdcmA6CxjxOAkjaeFr,46,"['british jazz', 'indie soul']"
595GhHLqghEl3ZN6VMmg5m,26,[]
2gR0iQTVBPHDKiNn1Kq8HI,40,"['afro-funk', 'afrobeat', 'afropop', 'classic afrobeat', 'old school highlife']"
7vCQ7NQVgCumcAWj8aaVow,29,['neapolitan funk']
5xRUMq2gshg8BfuXR7QFWl,11,['afro-funk']
1otDUlTEBjcyDQg6CkHRaV,54,['british jazz']
5SXuuuRpukkTvsLuUknva1,75,"['hip hop', 'rap']"
5M0lbkGluOPXLeFjApw8r8,56,"['trap', 'underground hip hop', 'viral trap', 'virginia hip hop']"
7BGR8y1VZAWK2oR4zD9COr,55,"['modern reggae', 'reggae']"
6zZvfMW6XSPQcIeIdjHccY,33,"['kiwi rock', 'pacific islands pop']"
63vaeIIBKIe9zT91EORVbr,37,['canadian contemporary r&b']
7cjLa6AQcbH9XWQYmPNpX4,28,[]
1BY3jPCSTYtgNJoqSnxt3f,30,[]
6bhnsbtlnSzYIRPkHrKe3I,23,['uk alternative hip hop']
0YCL71Clky5els6NireSBP,42,"['alternative r&b', 'experimental hip hop', 'hypnagogic pop']"
39g75EmRFeFbvHhsGjUpLU,33,"['acid jazz', 'bass trip', 'broken beat', 'indie jazz']"
7vjRpVXoecwKTEsrb9iscj,50,"['indie soul', 'vapor soul']"
2EwyKG76iX4Pp5HhAD6SKO,51,"['alternative r&b', 'indie r&b']"
4oDjh8wNW5vDHyFRrDYC4k,61,"['indie soul', 'london rap']"
4Xi6LSfFqv26XgP9NKN26U,64,"['grime', 'uk hip hop', 'ukg revival']"
5fikk4h5qbEebqK2Fc6e48,53,"['contemporary r&b', 'girl group', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']"
5CFSYjc0PAiQvndFjafabk,53,"['collage pop', 'hypnagogic pop', 'uk experimental electronic']"
5oDtp2FC8VqBjTx1aT4P5j,55,"['drum and bass', 'jungle', 'ragga jungle']"
7FtCGMC0pcHPlrZWmYe9XM,36,"['drum and bass', 'jungle', 'liquid funk', 'neurofunk']"
2o9hRZ3xI27UQpHT61A4Mm,48,"['afroswing', 'grime', 'uk dancehall', 'uk hip hop']"
3tVQdUvClmAT7URs9V3rsp,74,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']"
5CwnPLe14OgA87UgZhzDBc,17,[]
2hlmm7s2ICUX0LVIhVFlZQ,84,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
7aGhkUVp7V3klWfTFe7AHS,41,"['chill abstract hip hop', 'indie hip hop']"
4ALqqxZGxXSP8g10Q1xvWI,26,[]
5yP54uGWok9LAIYdH7tz5p,37,[]
5X0V59ipZnbvnubW0rQVri,50,"['alternative hip hop', 'boom bap', 'drumless hip hop']"
1JMsZEdEQaTLW2JdGPpRxg,21,['uk alternative hip hop']
6vXTefBL93Dj5IqAWq6OTv,72,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
5H0YoDsPDi9fObFmJtTjfN,45,"['art pop', 'dream pop', 'experimental pop', 'hypnagogic pop', 'la indie', 'neo-psychedelic', 'new weird america', 'noise pop']"
3I3Fz1DeUY0icXFvOjbXm7,36,"['australian indie', 'australian indie rock']"
1LeVJ5GPeYDOVUjxx1y7Rp,56,"['art pop', 'indie rock', 'indie soul', 'indietronica', 'kiwi rock', 'neo-psychedelic', 'portland hip hop', 'psychedelic pop']"
7b04D0yLktCUpvxQBhmG7R,59,"['auckland indie', 'indie soul']"
1RKG6WXRzmTJtbLRZTPU0T,41,['uk contemporary r&b']
5mMuiFhh7faS7qxnTLRA6u,56,"['reggae', 'reggae fusion', 'roots reggae']"
0Wxy5Qka8BN9crcFkiAxSR,49,"['acoustic blues', 'blues', 'chicago blues', 'delta blues', 'harmonica blues', 'memphis blues', 'traditional blues']"
5ltJZgIW3OkY5WvuzX5MYz,42,['chillwave']
2Sm4rGKWBnOQhdqDy4JJh0,43,['belgian hip hop']
6f96znq79wvlknKHHHhtTW,40,"['dutch r&b', 'indie soul', 'neo r&b']"
3FX25sj0KYV6VNFlMDRZxo,25,[]
7nG93Qrraq1TbXn8SqlzTd,28,"['belgian hip hop', 'belgian pop']"
72zigmOdJbIsz0iIRhCBvp,40,"['alternative hip hop', 'detroit hip hop']"
0g12w5pM3o2mSCT7D72dKS,6,[]
1Goe2NezNnym45kco2xTk6,39,"['alternative r&b', 'hypnagogic pop', 'indie soul']"
5UA8O7xDhZ74ebRYT0XOxB,40,[]
06xa1OLBsMQJFXcl2tQkH4,46,"['footwork', 'future garage', 'glitch', 'glitch hop', 'halftime dnb', 'intelligent dance music', 'minimal dnb', 'wonky']"
08iTfBYGAG8Llyx6SkrY6F,30,[]
57LYzLEk2LcFghVwuWbcuS,78,"['r&b', 'rap']"
4hTL3jOgvZwOqegEZTOrCc,47,"['alternative r&b', 'uk contemporary r&b']"
2f9ZiYA2ic1r1voObUimdd,52,['art pop']
4J6CnIqPEtWYn3la2YYj2c,34,"['afro psych', 'afro-funk']"
53KwLdlmrlCelAZMaLVZqU,66,"['art pop', 'indie soul', 'indietronica', 'uk alternative pop']"
1Ng076kHQlxAUjKL50VnxJ,19,[]
4uq3HY9rto71MxVGVCZm8G,39,"['speed garage', 'uk garage']"
6UCQYrcJ6wab6gnQ89OJFh,64,['uk hip hop']
3QTDHixorJelOLxoxcjqGx,65,"['alternative r&b', 'la pop']"
5RTLRtXjbXI2lSXc6jxlAz,52,"['alternative r&b', 'indie soul']"
3fmMaLC5jjf2N4EC2kTx0u,46,"['australian dance', 'australian indie', 'downtempo', 'escape room']"
3MyFDtqB80WZvbtCZRsekM,66,"['minimal tech house', 'tropical house']"
6xyaria4AcxjRuJZLkWvMW,49,"['boston hip hop', 'east coast hip hop', 'jazz rap']"
1anyVhU62p31KFi8MEzkbf,70,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
3KDKJ7Z0kgJrQS1CH43PM4,29,['sigilkore']
7A8S43ryYdbWpJKeHRZRcq,61,['pop rap']
360IAlyVv4PCEVjgyMZrxK,76,"['r&b', 'urban contemporary']"
1nL98XHH55na3zeMnrYMXh,31,"['aussie drill', 'australian hip hop', 'australian trap']"
6WzffCtFJ1iDsAwEV35h6K,32,[]
6icQOAFXDZKsumw3YXyusw,76,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
2WKdxPFRD7IqZvlIAvhMgY,64,"['east coast hip hop', 'hip hop', 'neo soul', 'new jersey rap']"
2RDOrhPqAM4jzTRCEb19qX,60,"['pop rap', 'rap', 'trap']"
2ZeAzgQtLfcPmMap31S0dZ,36,['grime']
62DmErcU7dqZbJaDqwsqzR,62,"['dancehall', 'jamaican hip hop', 'reggae fusion', 'traphall']"
7jZMxhsB8djyIbYmoiJSTs,57,"['pop r&b', 'r&b']"
0tbeZu9lv8YEKSQ9tZSslu,54,"['alternative r&b', 'indie soul', 'nyc pop']"
3r0OeTcOw37N9juMYyyw39,49,"['dirty south rap', 'east coast hip hop']"
5me0Irg2ANcsgc93uaYrpb,74,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
0JeTRYMH7FoBiMcLXg1n8g,53,"['armenian hip hop', 'dutch r&b', 'indie r&b']"
3QVolfxko2UyCOtexhVTli,62,"['belgian pop', 'french pop', 'variete francaise']"
4ULO7IGI3M2bo0Ap7B9h8a,56,"['alternative r&b', 'hip pop', 'r&b', 'urban contemporary']"
369HZiH3Vu6BiRHW9d7MXd,17,[]
6ZLTlhejhndI4Rh53vYhrY,68,"['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']"
6nB0iY1cjSY1KyhYyuIIKH,57,"['afrofuturism', 'alternative r&b', 'art pop', 'escape room', 'experimental r&b', 'trip hop']"
4hXZQPceQIf654OSomVXOs,46,"['deep house', 'detroit house', 'detroit techno', 'soulful house']"
0CkbPVBpOwwz9NPPglFKyq,40,"['alternative r&b', 'electra', 'uk contemporary r&b']"
50nN8IFD4xA67fI4jYbLV4,48,"['grime', 'uk hip hop']"
6b5YOgXIliAozdo49vUCJQ,56,['british soul']
17lzZA2AlOHwCwFALHttmp,72,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
17o6H1EQGD90TQxJ4pErIU,34,['swiss hip hop']
3q7HBObVc0L8jNeTe5Gofh,80,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
332mFY6yBda91AsIOSKirG,48,"['indie hip hop', 'indie r&b', 'montreal indie']"
5oSCIcpPdrO3UhTMATxkYL,37,['indie hip hop']
6G5SyQA2sBKVaPuSTsF6KH,16,[]
7c0XG5cIJTrrAgEC3ULPiq,82,"['hip hop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']"
4C3uGP8vRDzxrhJxZiOjTe,53,"['new wave pop', 'soft rock']"
6bETcPKjsI4UE4ZMHtcZCh,44,[]
26J5ZprV3p7jv4fHTmpXsB,27,"['deep disco house', 'electronica venezuela', 'microhouse', 'minimal tech house', 'minimal techno', 'organic house']"
76KY8JsK3XMQkjDiRZVprS,43,"['boogaloo', 'jazz trumpet']"
19ra5tSw0tWufvUp8GotLo,70,['new wave pop']
59fXT8REPhYypqMiXMxSKs,33,['uk alternative hip hop']
1MXZ0hsGic96dWRDKwAwdr,52,"['cali rap', 'melodic rap']"
7E2ioKxoxI2J94tUkIx6As,57,['alternative r&b']
7izarc0fRIPbdZ8cVyChRf,46,['underground hip hop']
6nhbYvnZfjS4KpuO0ZoZYD,43,"['chill drill', 'uk alternative hip hop']"
1tqZaCwM57UFKjWoYwMLrw,66,"['lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop']"
5VXwGdDD7KI0NrlT4EzNzU,26,['arab groove']
0nV4gg0Bp7hJOYCFFMVNzb,27,"['arab groove', 'sudanese pop']"
1URnnhqYAYcrqrcwql10ft,87,"['atl hip hop', 'hip hop', 'rap']"
1RyvyyTE3xzB2ZywiAwp0i,90,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
0iEtIxbK0KxaSlF7G42ZOp,89,['rap']
762310PdDnwsDxAQxzQkfX,71,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock', 'synthpop']"
1sBkRIssrMs1AbVkOJbc7a,74,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']"
5oFkj1qSlyBUmV5d6Edgtq,46,['underground hip hop']
4HzKw8XcD0piJmDrrPRCYk,64,"['canadian contemporary r&b', 'canadian hip hop']"
0fA0VVWsXO9YnASrzqfmYu,77,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']"
0pkwrPVI8UyXtPkavyJoZ4,43,"['canadian hip hop', 'trap soul']"
74oJ4qxwOZvX6oSsu1DGnw,60,"['album rock', 'blues rock', 'british blues', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'singer-songwriter', 'supergroup']"
6is2U7I1jlI8PjxNZOHIMV,53,"['contemporary r&b', 'funk', 'quiet storm', 'urban contemporary']"
18xgcedCGxFbqLbIQn5R8F,49,"['disco', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']"
0rJcrQfLLtWSJAKbZPk6NV,36,"['classic soul', 'disco', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']"
3REpOYo13YkVj1dFzda12A,50,"['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
0hirZ8kPPdM9pzXpoagB4w,46,['classic soul']
2HPaUgqeutzr3jx5a9WyDV,77,"['r&b', 'rap', 'urban contemporary']"
0bdJZl7TDeiymDYzMJnVh2,56,"['canadian hip hop', 'canadian trap']"
2M4eNCvV3CJUswavkhAQg2,60,"['orchestral soundtrack', 'soundtrack']"
7iZtZyCzp3LItcw1wtPI3D,68,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']"
3S0tlB4fE7ChxI2pWz8Xip,59,"['grime', 'london rap', 'uk hip hop']"
0HU0U9kdXEHZVxUNbuQe8S,52,"['chicago soul', 'classic soul', 'funk', 'neo soul', 'quiet storm', 'soul', 'southern soul']"
0bzfPKdbXL5ezYW2z3UGQj,63,"['british soul', 'neo soul', 'psychedelic soul', 'soul']"
3nohf4qILMr5aUSOsolwxB,29,['new wave pop']
1plioVQ0mcgAO7uhvWkJJy,44,[]
0SwO7SWeDHJijQ3XNS7xEE,72,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']"
4WVDlzQCHAIWzBP5iZwuOJ,38,"['cloud rap', 'dark trap']"
0c173mlxpT3dSFRgMO8XPh,72,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
2q1RgiLVrwt05wU1lycDax,2,[]
6rqU9HQ57NYGBnBzbrY3a4,55,"['mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
3KNIG74xSTc3dj0TRy7pGX,62,"['alabama rap', 'trap']"
6gkWznnJkdkwRPVcmnrays,55,"['disco', 'funk', 'philly soul', 'quiet storm', 'soul']"
5wTdspmxzb8V4ZjvDodpBo,59,['europop']
4kIwETcbpuFgRukE8o7Opx,57,"['indie pop', 'indie soul', 'uk contemporary r&b']"
11jTIrOwxFOLvhJIdb4FYo,46,"['belgian hip hop', 'french hip hop']"
0cMsSWXCY2Wag16luxN6fL,48,['french hip hop']
6TvjXbopXg71XRM9OZWqUc,49,['alternative r&b']
05YVYeV4HxYp5rrWalvuE1,60,['soul jazz']
2x9SpqnPi8rlE9pjHBwmSC,66,"['alternative rock', 'art punk', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']"
22bE4uQ6baNwSHPVcDxLCe,76,"['album rock', 'british invasion', 'classic rock', 'rock']"
69MEO1AADKg1IZrq2XLzo5,67,"['reggae fusion', 'uk reggae']"
1rC57IIVq85f6zYeCo67Eg,23,"['danish electronic', 'funky house']"
5jNe1T4XPwKjEJlDoVzDkK,8,"['deep disco', 'post-disco soul']"
04Yb1Hoq1XbQHmjjLhs4Et,26,[]
7ERhQyRZQpfYARqiv4L9Dh,13,[]
2Vhc7Y0Kc6HzMC6glKM4h6,33,"['alternative dance', 'chillwave', 'dance-punk', 'electrofox', 'filter house', 'indietronica', 'neo-synthpop', 'new rave', 'nu disco']"
5JlMu1K8bFk1Q62SRUVckm,24,[]
2GHclqNVjqGuiE5mA7BEoc,57,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'hardcore hip hop', 'hip hop', 'political hip hop']"
2i1IdHG5w0wiSmJGoqAGlj,50,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
187xgSpsFH8mMbAcoCW0zE,49,"['classic soul', 'disco', 'motown', 'philly soul', 'quiet storm', 'soul']"
6Tz0QRoe083BcOo2YbG9lV,60,"['german pop', 'new wave pop']"
45TgXXqMDdF8BkjA83OM7z,74,['florida rap']
6AgTAQt8XS6jRWi4sX7w49,77,"['chicago rap', 'rap']"
32dh4IR61XDw1XhDpD2Faw,25,[]
6nS5roXSAGhTGr34W6n7Et,71,"['edm', 'electropop', 'house', 'indietronica', 'uk dance']"
6QtGlUje9TIkLrgPZrESuk,64,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
7xTKLpo7UCzXSnlH7fOIoM,60,"['east coast hip hop', 'hardcore hip hop', 'new jersey rap', 'wu fam']"
5xpkLC1MxiPRiIJUDEzuVm,50,['underground hip hop']
1Xyo4u8uXC1ZmMpatF05PJ,91,"['canadian contemporary r&b', 'canadian pop', 'pop']"
0ONHkAv9pCAFxb0zJwDNTy,69,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'virginia hip hop']"
5XenQ7XfcvQdfIbpLEFaKQ,62,['alternative r&b']
6QNL63YF6rLawrWWhrrhYI,32,['uk alternative hip hop']
4iSKnRZAxkmqNok6tv10Se,55,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap rock']"
7b79bQFziJFedJb75k6hFt,63,"['london rap', 'uk hip hop']"
491U1PrV1EoQuhM0aUCn9r,60,['uk hip hop']
4ktBrNjagCGftyuBLJkATq,50,[]
3fMbdgg4jU18AjLCKBhRSm,80,"['r&b', 'soul']"
5DW7NxqQ2875JtjuV7KMn4,51,"['french hip hop', 'pop urbaine', 'rap conscient']"
5F0l2aNAlrwOR2QwiUktJ3,25,['brit funk']
32vWCbZh0xZ4o9gkz4PsEU,71,"['classic country pop', 'country', 'country dawn']"
5fMUXHkw8R8eOP2RNVYEZX,75,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop dance']"
3aQeKQSyrW4qWr35idm0cy,75,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']"
5OrB6Jhhrl9y2PK0pSV4VP,58,"['dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2XzHxDFTNywDd5ReMhgxkg,47,"['classic soul', 'disco', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
7bXgB6jMjp9ATFy66eO08Z,84,"['r&b', 'rap']"
7dGJo4pcD2V6oG8kP0tJRR,87,"['detroit hip hop', 'hip hop', 'rap']"
7uykqYYhDUugFJgKZWXIWq,41,"['classic soul', 'funk', 'jazz funk', 'p funk', 'soul jazz']"
4q3lWHEW55hoLJNzZskFVo,42,"['brit funk', 'contemporary r&b', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']"
1BhWF9W2PngtPSyobKg0rP,54,"['dance pop', 'pop', 'post-teen pop']"
0PFtn5NtBbbUNbU9EAmIWF,72,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
0oSGxfWSnnOXhD2fKuz2Gy,74,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']"
6TKOZZDd5uV5KnyC5G4MUt,54,"['classic soul', 'motown', 'quiet storm', 'soul']"
5SMVzTJyKFJ7TUb46DglcH,47,"['afrofuturism', 'classic soul', 'funk', 'funk rock', 'p funk', 'soul']"
58uK0d4R5Rq4FDUNgNIFeI,59,[]
0tPKcpC8yXpfdWXFcN7Vwr,60,['uk hip hop']
32lVGr0fSRGT6okLKHiP68,53,"['freestyle', 'hi-nrg', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']"
5szdY7KaSi7epwyffrbV8c,56,"['indie soul', 'indietronica', 'nu disco']"
0c8mm66bWaIlx5jdUhyYne,34,['deep disco house']
5AEG63ajney2BoDXi0Vb84,54,"['album rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'southern rock']"
6XpaIBNiVzIetEPCWDvAFP,73,"['dance pop', 'pop']"
5nygEiUmKuomxM9wKY3UYJ,16,['manchester hip hop']
3KuNrap7xPWVJCyBHAE4le,38,"['balearic', 'nu disco']"
75nC6MXUalYZSOd7OfNkwq,51,"['deep house', 'german house', 'hamburg electronic', 'house', 'nu disco']"
31UKSWpSUyiReoTEb39vHb,30,['uk pop']
7fIvjotigTGWqjIz6EP1i4,61,"['classic soul', 'disco', 'motown', 'quiet storm', 'soul']"
0QHgL1lAIqAw0HtD7YldmP,72,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
0TkqXdyWLsssJH7okthMPQ,53,"['alternative hip hop', 'conscious hip hop', 'drumless hip hop', 'hip hop', 'psychedelic hip hop']"
1pt1kuxHmYnFaAQS6t3q6k,24,"['alternative hip hop', 'north carolina hip hop']"
1JV4iC1UhplRE8RFr8Q9n9,46,"['electro-pop francais', 'french indie pop', 'french indietronica']"
7sdFsJNQmnXEJjpgeVeQWO,27,['detroit house']
46SHBwWsqBkxI7EeeBEQG7,77,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
0EeQBlQJFiAfJeVN2vT9s0,63,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6H6svVOQLsIH1uK7KedZoQ,41,['portland hip hop']
0NbfKEOTQCcwd6o7wSDOHI,68,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
7e1ICztHM2Sc4JNLxeMXYl,53,"['canadian contemporary r&b', 'r&b']"
50co4Is1HCEo8bhOyUWKpn,80,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
7mwJTwzGZIaI7GXnbVtadN,26,['uk alternative hip hop']
1AzRNHVkRZxVW4KqCYzpsU,11,[]
7keGfmQR4X5w0two1xKZ7d,68,"['edm', 'pop dance', 'uk dance']"
61lyPtntblHJvA7FMMhi7E,63,"['edm', 'house', 'pop dance', 'progressive house', 'uk dance']"
0ymTsFDelrwNrlxUnvU7bu,41,"['arabic hip hop', 'grime', 'uk hip hop']"
5Jj4mqGYiplyowPLKkJLHt,46,"['canadian singer-songwriter', 'classic canadian rock', 'mellow gold']"
4GvOygVQquMaPm8oAc0vXi,54,"['birmingham hip hop', 'uk garage']"
2tAqnHDAgnGtjnlzyoa38L,40,"['alternative r&b', 'r&drill', 'uk contemporary r&b']"
271bbpX3pdCi56ZJA1jQ43,43,"['alternative r&b', 'uk contemporary r&b']"
7BIkk865pwBrSZetA8Izic,50,"['afrobeats', 'afroswing', 'uk dancehall']"
3gMaNLQm7D9MornNILzdSl,67,"['disco', 'soft rock']"
7FIoB5PHdrMZVC3q2HE5MS,64,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
1hCkSJcXREhrodeIHQdav8,64,"['german soundtrack', 'orchestral soundtrack', 'scorecore', 'soundtrack']"
454dNdHX9g5srLyya64MaN,36,"['pop r&b', 'slow game']"
6evKD5JWJON3qPBJtUEmtY,59,"['detroit hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'nyc rap', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop']"
0U22PYRY87xqfpBJgRt4US,11,[]
5joHzVrVQzu41KFBlZQDvG,35,"['alte', 'nigerian pop']"
4IVAbR2w4JJNJDDRFP3E83,70,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']"
2P5sC9cVZDToPxyomzF1UH,69,"['conscious hip hop', 'hip hop', 'rap']"
0YSI1Vwzd1u7wO7p3md4qD,44,['uk alternative hip hop']
3r1XkJ7vCs8kHBSzGvPLdP,52,"['uk alternative hip hop', 'uk hip hop']"
4tpUmLEVLCGFr93o8hFFIB,67,"['candy pop', 'new wave pop', 'permanent wave', 'power pop', 'rock', 'synthpop']"
7CKDxxtNUCCEdAuMQtPImM,19,[]
0yw2O9rh7YQd5MqEHOFGzW,39,"['indie r&b', 'uk alternative hip hop']"
6hIILipyNOmswy0IdWHx7b,30,[]
3PUzVXdNnsJGPDTIU7xvqu,43,['diva house']
49GY4uPAwdlk5lSGtfKWYl,45,"['bass house', 'speed garage', 'uk funky', 'uk garage']"
6niigcazB2JPcpasZfZvq1,37,['korean dream pop']
3hv9jJF3adDNsBSIQDqcjp,72,['pop soul']
2POqOOLcEH30IODCaW1Ytw,26,[]
41VJkpWAbqzgt9cKld5Yra,24,[]
7auVoAwdrloWdyKULVOauu,26,"['indie hip hop', 'jazz rap']"
7gP3bB2nilZXLfPHJhMdvc,69,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']"
31lnFZEM6ysvjOx59VyxRE,52,"['grime', 'uk hip hop']"
40JyDxGqtYSowWYT2jaive,44,"['deep minimal techno', 'house', 'minimal techno', 'techno']"
31Ua7zSTJxegjyd49ujbSA,54,"['afrobeats', 'afroswing', 'uk dancehall', 'uk hip hop']"
6M6XXCcO5gI68XpIlrUL3Z,52,"['afroswing', 'grime', 'nottingham hip hop', 'uk hip hop']"
2EtksajEPOMDkyVKMZi1eO,41,['indie soul']
5ew1o4179Ik2nbdZUHd2ME,15,['boom bap']
5n0JARvQg5xHAY5qst1Bjk,21,"['uk alternative hip hop', 'uk hip hop']"
0oBsnAC3fzYkTHF3bkfNx6,42,"['alternative r&b', 'indie soul']"
7M5ogsZnEm96Va8wLKvftN,37,"['jazzy dnb', 'liquid funk']"
20sxb77xiYeusSH8cVdatc,70,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
17kq4sCvn1nVcVvWV9Ribi,41,['dmv rap']
1lYT0A0LV5DUfxr6doRP3d,58,"['britpop', 'dance rock', 'madchester']"
0DAqhikcMKLo2lPADVz2fs,47,"['bubblegum pop', 'classic garage rock', 'doo-wop', 'merseybeat', 'rock-and-roll']"
5Mq7iqCWBzofK39FBqblNc,55,"['british soul', 'electropop', 'neo soul', 'pop soul', 'uk pop']"
6PXS4YHDkKvl1wkIl4V8DL,68,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
0wY1K9SgxbaRfoFRmSR5x5,56,['uk hip hop']
4sw5s8BqMsNkOSZtNgACKv,32,['viral rap']
4hWCjpQxk1pGtk08jZoaXN,13,['piano house']
4JCt4xrbbBB9blkKwNlcJ7,47,"['classic soul', 'disco', 'funk', 'minneapolis sound', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
7Hjbimq43OgxaBRpFXic4x,57,"['alternative r&b', 'chicago rap']"
59wfkuBoNyhDMQGCljbUbA,68,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']"
67gqUXxHedeUGDTxwBzdjS,59,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'upstate ny rap']"
05PeUup2zYw9VOGnaknbn9,37,['experimental r&b']
1G6Gq9pcDT5OwZjEdKXBZm,24,['cali rap']
3LLs28LJVlXAjWc8UDkcQZ,40,['alternative hip hop']
3jC6TS0H7gqQOjrpayv04o,23,['nz hip hop']
6HCkJzbswOIc7Qc5TJ1n5l,42,"['indie soul', 'neo r&b']"
5KNqYrivNgVCHBssEUSu5B,52,"['contemporary r&b', 'r&b', 'urban contemporary']"
0Mz5XE0kb1GBnbLQm2VbcO,61,"['conscious hip hop', 'east coast hip hop', 'hip hop']"
1W9qOBYRTfP7HcizWN43G1,48,"['bronx hip hop', 'east coast hip hop', 'golden age hip hop', 'old school hip hop']"
6vbY3hOaCAhC7VjucswgdS,63,"['chicago rap', 'dirty south rap', 'gangster rap', 'trap']"
63X1WKthLQidtqxxO2sgeq,52,"['birmingham grime', 'birmingham hip hop', 'birmingham indie', 'grime', 'uk hip hop']"
